Plug Flow Rate (m^3 s^-1),Slip Flow Rate (m^3 s^-1)
1.2376554442357349e-09,1.4626790550618018e-10
1.2376554442357349e-09,1.2432771968025315e-10
1.2376554442357349e-09,1.0238753385432612e-10
1.2376554442357349e-09,8.044734802839909e-11
1.2376554442357349e-09,5.850716220247208e-11
1.2376554442357349e-09,3.6566976376545044e-11
1.2376554442357349e-09,1.4626790550618016e-11
1.2376554442357349e-09,1.4620903816364466e-10
1.2376554442357349e-09,1.2427768243909797e-10
1.2376554442357349e-09,1.0234632671455127e-10
1.2376554442357349e-09,8.041497099000457e-11
1.2376554442357349e-09,5.848361526545787e-11
1.2376554442357349e-09,3.655225954091117e-11
1.2376554442357349e-09,1.4620903816364465e-11
1.2376554442357349e-09,1.4615018266944158e-10
1.2376554442357349e-09,1.2422765526902536e-10
1.2376554442357349e-09,1.023051278686091e-10
1.2376554442357349e-09,8.038260046819287e-11
1.2376554442357349e-09,5.846007306777663e-11
1.2376554442357349e-09,3.65375456673604e-11
1.2376554442357349e-09,1.4615018266944157e-11
1.2376554442357349e-09,1.4609133902357094e-10
1.2376554442357349e-09,1.241776381700353e-10
1.2376554442357349e-09,1.0226393731649964e-10
1.2376554442357349e-09,8.035023646296401e-11
1.2376554442357349e-09,5.843653560942838e-11
1.2376554442357349e-09,3.6522834755892735e-11
1.2376554442357349e-09,1.4609133902357093e-11
1.2376554442357349e-09,1.460325072260327e-10
1.2376554442357349e-09,1.241276311421278e-10
1.2376554442357349e-09,1.0222275505822288e-10
1.2376554442357349e-09,8.031787897431798e-11
1.2376554442357349e-09,5.841300289041307e-11
1.2376554442357349e-09,3.650812680650818e-11
1.2376554442357349e-09,1.4603250722603265e-11
1.2353093764935715e-09,1.463856757362484e-10
1.2353093764935715e-09,1.2442782437581115e-10
1.2353093764935715e-09,1.0246997301537388e-10
1.2353093764935715e-09,8.051212165493662e-11
1.2353093764935715e-09,5.855427029449937e-11
1.2353093764935715e-09,3.659641893406211e-11
1.2353093764935715e-09,1.463856757362484e-11
1.2353093764935715e-09,1.4632678469704807e-10
1.2353093764935715e-09,1.2437776699249088e-10
1.2353093764935715e-09,1.0242874928793363e-10
1.2353093764935715e-09,8.047973158337644e-11
1.2353093764935715e-09,5.853071387881923e-11
1.2353093764935715e-09,3.6581696174262025e-11
1.2353093764935715e-09,1.4632678469704805e-11
1.2353093764935715e-09,1.4626790550618018e-10
1.2353093764935715e-09,1.2432771968025315e-10
1.2353093764935715e-09,1.0238753385432612e-10
1.2353093764935715e-09,8.044734802839909e-11
1.2353093764935715e-09,5.850716220247208e-11
1.2353093764935715e-09,3.6566976376545044e-11
1.2353093764935715e-09,1.4626790550618016e-11
1.2353093764935715e-09,1.4620903816364466e-10
1.2353093764935715e-09,1.2427768243909797e-10
1.2353093764935715e-09,1.0234632671455127e-10
1.2353093764935715e-09,8.041497099000457e-11
1.2353093764935715e-09,5.848361526545787e-11
1.2353093764935715e-09,3.655225954091117e-11
1.2353093764935715e-09,1.4620903816364465e-11
1.2353093764935715e-09,1.4615018266944158e-10
1.2353093764935715e-09,1.2422765526902536e-10
1.2353093764935715e-09,1.023051278686091e-10
1.2353093764935715e-09,8.038260046819287e-11
1.2353093764935715e-09,5.846007306777663e-11
1.2353093764935715e-09,3.65375456673604e-11
1.2353093764935715e-09,1.4615018266944157e-11
1.2353093764935715e-09,1.4609133902357094e-10
1.2353093764935715e-09,1.241776381700353e-10
1.2353093764935715e-09,1.0226393731649964e-10
1.2353093764935715e-09,8.035023646296401e-11
1.2353093764935715e-09,5.843653560942838e-11
1.2353093764935715e-09,3.6522834755892735e-11
1.2353093764935715e-09,1.4609133902357093e-11
1.2353093764935715e-09,1.460325072260327e-10
1.2353093764935715e-09,1.241276311421278e-10
1.2353093764935715e-09,1.0222275505822288e-10
1.2353093764935715e-09,8.031787897431798e-11
1.2353093764935715e-09,5.841300289041307e-11
1.2353093764935715e-09,3.650812680650818e-11
1.2353093764935715e-09,1.4603250722603265e-11
1.2329349612002858e-09,1.463856757362484e-10
1.2329349612002858e-09,1.2442782437581115e-10
1.2329349612002858e-09,1.0246997301537388e-10
1.2329349612002858e-09,8.051212165493662e-11
1.2329349612002858e-09,5.855427029449937e-11
1.2329349612002858e-09,3.659641893406211e-11
1.2329349612002858e-09,1.463856757362484e-11
1.2329349612002858e-09,1.4632678469704807e-10
1.2329349612002858e-09,1.2437776699249088e-10
1.2329349612002858e-09,1.0242874928793363e-10
1.2329349612002858e-09,8.047973158337644e-11
1.2329349612002858e-09,5.853071387881923e-11
1.2329349612002858e-09,3.6581696174262025e-11
1.2329349612002858e-09,1.4632678469704805e-11
1.2329349612002858e-09,1.4626790550618018e-10
1.2329349612002858e-09,1.2432771968025315e-10
1.2329349612002858e-09,1.0238753385432612e-10
1.2329349612002858e-09,8.044734802839909e-11
1.2329349612002858e-09,5.850716220247208e-11
1.2329349612002858e-09,3.6566976376545044e-11
1.2329349612002858e-09,1.4626790550618016e-11
1.2329349612002858e-09,1.4620903816364466e-10
1.2329349612002858e-09,1.2427768243909797e-10
1.2329349612002858e-09,1.0234632671455127e-10
1.2329349612002858e-09,8.041497099000457e-11
1.2329349612002858e-09,5.848361526545787e-11
1.2329349612002858e-09,3.655225954091117e-11
1.2329349612002858e-09,1.4620903816364465e-11
1.2329349612002858e-09,1.4615018266944158e-10
1.2329349612002858e-09,1.2422765526902536e-10
1.2329349612002858e-09,1.023051278686091e-10
1.2329349612002858e-09,8.038260046819287e-11
1.2329349612002858e-09,5.846007306777663e-11
1.2329349612002858e-09,3.65375456673604e-11
1.2329349612002858e-09,1.4615018266944157e-11
1.2329349612002858e-09,1.4609133902357094e-10
1.2329349612002858e-09,1.241776381700353e-10
1.2329349612002858e-09,1.0226393731649964e-10
1.2329349612002858e-09,8.035023646296401e-11
1.2329349612002858e-09,5.843653560942838e-11
1.2329349612002858e-09,3.6522834755892735e-11
1.2329349612002858e-09,1.4609133902357093e-11
1.2329349612002858e-09,1.460325072260327e-10
1.2329349612002858e-09,1.241276311421278e-10
1.2329349612002858e-09,1.0222275505822288e-10
1.2329349612002858e-09,8.031787897431798e-11
1.2329349612002858e-09,5.841300289041307e-11
1.2329349612002858e-09,3.650812680650818e-11
1.2329349612002858e-09,1.4603250722603265e-11
1.2305324779683369e-09,1.463856757362484e-10
1.2305324779683369e-09,1.2442782437581115e-10
1.2305324779683369e-09,1.0246997301537388e-10
1.2305324779683369e-09,8.051212165493662e-11
1.2305324779683369e-09,5.855427029449937e-11
1.2305324779683369e-09,3.659641893406211e-11
1.2305324779683369e-09,1.463856757362484e-11
1.2305324779683369e-09,1.4632678469704807e-10
1.2305324779683369e-09,1.2437776699249088e-10
1.2305324779683369e-09,1.0242874928793363e-10
1.2305324779683369e-09,8.047973158337644e-11
1.2305324779683369e-09,5.853071387881923e-11
1.2305324779683369e-09,3.6581696174262025e-11
1.2305324779683369e-09,1.4632678469704805e-11
1.2305324779683369e-09,1.4626790550618018e-10
1.2305324779683369e-09,1.2432771968025315e-10
1.2305324779683369e-09,1.0238753385432612e-10
1.2305324779683369e-09,8.044734802839909e-11
1.2305324779683369e-09,5.850716220247208e-11
1.2305324779683369e-09,3.6566976376545044e-11
1.2305324779683369e-09,1.4626790550618016e-11
1.2305324779683369e-09,1.4620903816364466e-10
1.2305324779683369e-09,1.2427768243909797e-10
1.2305324779683369e-09,1.0234632671455127e-10
1.2305324779683369e-09,8.041497099000457e-11
1.2305324779683369e-09,5.848361526545787e-11
1.2305324779683369e-09,3.655225954091117e-11
1.2305324779683369e-09,1.4620903816364465e-11
1.2305324779683369e-09,1.4615018266944158e-10
1.2305324779683369e-09,1.2422765526902536e-10
1.2305324779683369e-09,1.023051278686091e-10
1.2305324779683369e-09,8.038260046819287e-11
1.2305324779683369e-09,5.846007306777663e-11
1.2305324779683369e-09,3.65375456673604e-11
1.2305324779683369e-09,1.4615018266944157e-11
1.2305324779683369e-09,1.4609133902357094e-10
1.2305324779683369e-09,1.241776381700353e-10
1.2305324779683369e-09,1.0226393731649964e-10
1.2305324779683369e-09,8.035023646296401e-11
1.2305324779683369e-09,5.843653560942838e-11
1.2305324779683369e-09,3.6522834755892735e-11
1.2305324779683369e-09,1.4609133902357093e-11
1.2305324779683369e-09,1.460325072260327e-10
1.2305324779683369e-09,1.241276311421278e-10
1.2305324779683369e-09,1.0222275505822288e-10
1.2305324779683369e-09,8.031787897431798e-11
1.2305324779683369e-09,5.841300289041307e-11
1.2305324779683369e-09,3.650812680650818e-11
1.2305324779683369e-09,1.4603250722603265e-11
7.696131380374742e-09,4.940958293197243e-10
7.696131380374742e-09,4.1998145492176567e-10
7.696131380374742e-09,3.45867080523807e-10
7.696131380374742e-09,2.7175270612584836e-10
7.696131380374742e-09,1.9763833172788973e-10
7.696131380374742e-09,1.235239573299311e-10
7.696131380374742e-09,4.9409582931972426e-11
7.696131380374742e-09,4.939633141142328e-10
7.696131380374742e-09,4.198688169970978e-10
7.696131380374742e-09,3.457743198799629e-10
7.696131380374742e-09,2.7167982276282803e-10
7.696131380374742e-09,1.9758532564569307e-10
7.696131380374742e-09,1.2349082852855822e-10
7.696131380374742e-09,4.939633141142327e-11
7.696131380374742e-09,4.938308166812398e-10
7.696131380374742e-09,4.1975619417905376e-10
7.696131380374742e-09,3.4568157167686783e-10
7.696131380374742e-09,2.7160694917468185e-10
7.696131380374742e-09,1.975323266724959e-10
7.696131380374742e-09,1.2345770417030997e-10
7.696131380374742e-09,4.938308166812396e-11
7.696131380374742e-09,4.936983370207454e-10
7.696131380374742e-09,4.196435864676336e-10
7.696131380374742e-09,3.455888359145218e-10
7.696131380374742e-09,2.7153408536140994e-10
7.696131380374742e-09,1.9747933480829816e-10
7.696131380374742e-09,1.2342458425518636e-10
7.696131380374742e-09,4.9369833702074534e-11
7.696131380374742e-09,4.935658751327497e-10
7.696131380374742e-09,4.195309938628372e-10
7.696131380374742e-09,3.454961125929248e-10
7.696131380374742e-09,2.7146123132301233e-10
7.696131380374742e-09,1.9742635005309989e-10
7.696131380374742e-09,1.2339146878318745e-10
7.696131380374742e-09,4.935658751327496e-11
7.696131380374742e-09,4.934334310172527e-10
7.696131380374742e-09,4.194184163646647e-10
7.696131380374742e-09,3.454034017120768e-10
7.696131380374742e-09,2.7138838705948893e-10
7.696131380374742e-09,1.9737337240690102e-10
7.696131380374742e-09,1.2335835775431316e-10
7.696131380374742e-09,4.9343343101725255e-11
7.696131380374742e-09,4.933010046742541e-10
7.696131380374742e-09,4.1930585397311593e-10
7.696131380374742e-09,3.453107032719778e-10
7.696131380374742e-09,2.7131555257083974e-10
7.696131380374742e-09,1.9732040186970164e-10
7.696131380374742e-09,1.2332525116856352e-10
7.696131380374742e-09,4.93301004674254e-11
7.686867665365794e-09,4.940958293197243e-10
7.686867665365794e-09,4.1998145492176567e-10
7.686867665365794e-09,3.45867080523807e-10
7.686867665365794e-09,2.7175270612584836e-10
7.686867665365794e-09,1.9763833172788973e-10
7.686867665365794e-09,1.235239573299311e-10
7.686867665365794e-09,4.9409582931972426e-11
7.686867665365794e-09,4.939633141142328e-10
7.686867665365794e-09,4.198688169970978e-10
7.686867665365794e-09,3.457743198799629e-10
7.686867665365794e-09,2.7167982276282803e-10
7.686867665365794e-09,1.9758532564569307e-10
7.686867665365794e-09,1.2349082852855822e-10
7.686867665365794e-09,4.939633141142327e-11
7.686867665365794e-09,4.938308166812398e-10
7.686867665365794e-09,4.1975619417905376e-10
7.686867665365794e-09,3.4568157167686783e-10
7.686867665365794e-09,2.7160694917468185e-10
7.686867665365794e-09,1.975323266724959e-10
7.686867665365794e-09,1.2345770417030997e-10
7.686867665365794e-09,4.938308166812396e-11
7.686867665365794e-09,4.936983370207454e-10
7.686867665365794e-09,4.196435864676336e-10
7.686867665365794e-09,3.455888359145218e-10
7.686867665365794e-09,2.7153408536140994e-10
7.686867665365794e-09,1.9747933480829816e-10
7.686867665365794e-09,1.2342458425518636e-10
7.686867665365794e-09,4.9369833702074534e-11
7.686867665365794e-09,4.935658751327497e-10
7.686867665365794e-09,4.195309938628372e-10
7.686867665365794e-09,3.454961125929248e-10
7.686867665365794e-09,2.7146123132301233e-10
7.686867665365794e-09,1.9742635005309989e-10
7.686867665365794e-09,1.2339146878318745e-10
7.686867665365794e-09,4.935658751327496e-11
7.686867665365794e-09,4.934334310172527e-10
7.686867665365794e-09,4.194184163646647e-10
7.686867665365794e-09,3.454034017120768e-10
7.686867665365794e-09,2.7138838705948893e-10
7.686867665365794e-09,1.9737337240690102e-10
7.686867665365794e-09,1.2335835775431316e-10
7.686867665365794e-09,4.9343343101725255e-11
7.686867665365794e-09,4.933010046742541e-10
7.686867665365794e-09,4.1930585397311593e-10
7.686867665365794e-09,3.453107032719778e-10
7.686867665365794e-09,2.7131555257083974e-10
7.686867665365794e-09,1.9732040186970164e-10
7.686867665365794e-09,1.2332525116856352e-10
7.686867665365794e-09,4.93301004674254e-11
7.677523316531748e-09,4.940958293197243e-10
7.677523316531748e-09,4.1998145492176567e-10
7.677523316531748e-09,3.45867080523807e-10
7.677523316531748e-09,2.7175270612584836e-10
7.677523316531748e-09,1.9763833172788973e-10
7.677523316531748e-09,1.235239573299311e-10
7.677523316531748e-09,4.9409582931972426e-11
7.677523316531748e-09,4.939633141142328e-10
7.677523316531748e-09,4.198688169970978e-10
7.677523316531748e-09,3.457743198799629e-10
7.677523316531748e-09,2.7167982276282803e-10
7.677523316531748e-09,1.9758532564569307e-10
7.677523316531748e-09,1.2349082852855822e-10
7.677523316531748e-09,4.939633141142327e-11
7.677523316531748e-09,4.938308166812398e-10
7.677523316531748e-09,4.1975619417905376e-10
7.677523316531748e-09,3.4568157167686783e-10
7.677523316531748e-09,2.7160694917468185e-10
7.677523316531748e-09,1.975323266724959e-10
7.677523316531748e-09,1.2345770417030997e-10
7.677523316531748e-09,4.938308166812396e-11
7.677523316531748e-09,4.936983370207454e-10
7.677523316531748e-09,4.196435864676336e-10
7.677523316531748e-09,3.455888359145218e-10
7.677523316531748e-09,2.7153408536140994e-10
7.677523316531748e-09,1.9747933480829816e-10
7.677523316531748e-09,1.2342458425518636e-10
7.677523316531748e-09,4.9369833702074534e-11
7.677523316531748e-09,4.935658751327497e-10
7.677523316531748e-09,4.195309938628372e-10
7.677523316531748e-09,3.454961125929248e-10
7.677523316531748e-09,2.7146123132301233e-10
7.677523316531748e-09,1.9742635005309989e-10
7.677523316531748e-09,1.2339146878318745e-10
7.677523316531748e-09,4.935658751327496e-11
7.677523316531748e-09,4.934334310172527e-10
7.677523316531748e-09,4.194184163646647e-10
7.677523316531748e-09,3.454034017120768e-10
7.677523316531748e-09,2.7138838705948893e-10
7.677523316531748e-09,1.9737337240690102e-10
7.677523316531748e-09,1.2335835775431316e-10
7.677523316531748e-09,4.9343343101725255e-11
7.677523316531748e-09,4.933010046742541e-10
7.677523316531748e-09,4.1930585397311593e-10
7.677523316531748e-09,3.453107032719778e-10
7.677523316531748e-09,2.7131555257083974e-10
7.677523316531748e-09,1.9732040186970164e-10
7.677523316531748e-09,1.2332525116856352e-10
7.677523316531748e-09,4.93301004674254e-11
7.668098852728112e-09,4.940958293197243e-10
7.668098852728112e-09,4.1998145492176567e-10
7.668098852728112e-09,3.45867080523807e-10
7.668098852728112e-09,2.7175270612584836e-10
7.668098852728112e-09,1.9763833172788973e-10
7.668098852728112e-09,1.235239573299311e-10
7.668098852728112e-09,4.9409582931972426e-11
7.668098852728112e-09,4.939633141142328e-10
7.668098852728112e-09,4.198688169970978e-10
7.668098852728112e-09,3.457743198799629e-10
7.668098852728112e-09,2.7167982276282803e-10
7.668098852728112e-09,1.9758532564569307e-10
7.668098852728112e-09,1.2349082852855822e-10
7.668098852728112e-09,4.939633141142327e-11
7.668098852728112e-09,4.938308166812398e-10
7.668098852728112e-09,4.1975619417905376e-10
7.668098852728112e-09,3.4568157167686783e-10
7.668098852728112e-09,2.7160694917468185e-10
7.668098852728112e-09,1.975323266724959e-10
7.668098852728112e-09,1.2345770417030997e-10
7.668098852728112e-09,4.938308166812396e-11
7.668098852728112e-09,4.936983370207454e-10
7.668098852728112e-09,4.196435864676336e-10
7.668098852728112e-09,3.455888359145218e-10
7.668098852728112e-09,2.7153408536140994e-10
7.668098852728112e-09,1.9747933480829816e-10
7.668098852728112e-09,1.2342458425518636e-10
7.668098852728112e-09,4.9369833702074534e-11
7.668098852728112e-09,4.935658751327497e-10
7.668098852728112e-09,4.195309938628372e-10
7.668098852728112e-09,3.454961125929248e-10
7.668098852728112e-09,2.7146123132301233e-10
7.668098852728112e-09,1.9742635005309989e-10
7.668098852728112e-09,1.2339146878318745e-10
7.668098852728112e-09,4.935658751327496e-11
7.668098852728112e-09,4.934334310172527e-10
7.668098852728112e-09,4.194184163646647e-10
7.668098852728112e-09,3.454034017120768e-10
7.668098852728112e-09,2.7138838705948893e-10
7.668098852728112e-09,1.9737337240690102e-10
7.668098852728112e-09,1.2335835775431316e-10
7.668098852728112e-09,4.9343343101725255e-11
7.668098852728112e-09,4.933010046742541e-10
7.668098852728112e-09,4.1930585397311593e-10
7.668098852728112e-09,3.453107032719778e-10
7.668098852728112e-09,2.7131555257083974e-10
7.668098852728112e-09,1.9732040186970164e-10
7.668098852728112e-09,1.2332525116856352e-10
7.668098852728112e-09,4.93301004674254e-11
7.65859479160403e-09,4.940958293197243e-10
7.65859479160403e-09,4.1998145492176567e-10
7.65859479160403e-09,3.45867080523807e-10
7.65859479160403e-09,2.7175270612584836e-10
7.65859479160403e-09,1.9763833172788973e-10
7.65859479160403e-09,1.235239573299311e-10
7.65859479160403e-09,4.9409582931972426e-11
7.65859479160403e-09,4.939633141142328e-10
7.65859479160403e-09,4.198688169970978e-10
7.65859479160403e-09,3.457743198799629e-10
7.65859479160403e-09,2.7167982276282803e-10
7.65859479160403e-09,1.9758532564569307e-10
7.65859479160403e-09,1.2349082852855822e-10
7.65859479160403e-09,4.939633141142327e-11
7.65859479160403e-09,4.938308166812398e-10
7.65859479160403e-09,4.1975619417905376e-10
7.65859479160403e-09,3.4568157167686783e-10
7.65859479160403e-09,2.7160694917468185e-10
7.65859479160403e-09,1.975323266724959e-10
7.65859479160403e-09,1.2345770417030997e-10
